epoch,step,train/loss,train/reward,val/reward
0,49,106.95397186279297,-35.708335876464844,
0,83,,,-35.39799880981445
1,99,-45.65606689453125,-36.41666793823242,
1,149,25.724348068237305,-34.0,
1,167,,,-34.54999923706055
2,199,-33.43312072753906,-35.125,
2,249,-49.559478759765625,-34.083335876464844,
2,251,,,-35.007999420166016
3,299,-32.291259765625,-34.91666793823242,
3,335,,,-34.180999755859375
4,349,-1.7919273376464844,-34.5,
4,399,-29.147369384765625,-34.208335876464844,
4,419,,,-34.16600036621094
5,449,-49.011566162109375,-35.458335876464844,
5,499,-32.761390686035156,-34.375,
5,503,,,-33.98500061035156
6,549,-4.924788475036621,-34.04166793823242,
6,587,,,-33.85599899291992
7,599,-21.644588470458984,-35.125,
7,649,-0.3397636413574219,-33.833335876464844,
7,671,,,-33.79499816894531
8,699,10.262007713317871,-33.833335876464844,
8,749,-40.16088104248047,-34.333335876464844,
8,755,,,-34.27799987792969
9,799,-27.9936580657959,-34.75,
9,839,,,-34.111000061035156
10,849,-3.938999891281128,-33.708335876464844,
10,899,3.926729917526245,-33.0,
10,923,,,-34.119998931884766
11,949,-14.89155387878418,-34.5,
11,999,-3.8392090797424316,-35.41666793823242,
11,1007,,,-34.05500030517578
12,1049,-9.373809814453125,-33.208335876464844,
12,1091,,,-33.98099899291992
13,1099,18.837003707885742,-33.75,
13,1149,2.006669521331787,-34.04166793823242,
13,1175,,,-34.62699890136719
14,1199,-10.302118301391602,-33.625,
14,1249,-10.753471374511719,-33.875,
14,1259,,,-33.805999755859375
15,1299,-7.025355815887451,-33.958335876464844,
15,1343,,,-33.86600112915039
16,1349,19.263233184814453,-34.91666793823242,
16,1399,4.1362199783325195,-33.458335876464844,
16,1427,,,-33.736000061035156
17,1449,-5.157747745513916,-34.0,
17,1499,-9.91425895690918,-35.208335876464844,
17,1511,,,-33.85100173950195
18,1549,-20.701784133911133,-35.458335876464844,
18,1595,,,-33.834999084472656
19,1599,23.882253646850586,-33.333335876464844,
19,1649,10.904621124267578,-33.833335876464844,
19,1679,,,-33.65800094604492
20,1699,-4.062258720397949,-33.333335876464844,
20,1749,-2.214787483215332,-33.583335876464844,
20,1763,,,-33.64799880981445
21,1799,-12.329647064208984,-35.16666793823242,
21,1847,,,-33.58000183105469
22,1849,-19.765438079833984,-34.91666793823242,
22,1899,-7.924468040466309,-32.833335876464844,
22,1931,,,-33.71500015258789
23,1949,-4.795331001281738,-33.958335876464844,
23,1999,-9.705781936645508,-33.66666793823242,
